sentence,ents_old,ents,entity
"“Hard to see why we’d want the book, really,” said 
Ron, “if we weren’t going to try and make one of the 
potions.” 

“I think,” said Hermione, “that if we made it sound as 
though we were just interested in the theory, we 
might stand a chance.","['Hard', 'Ron', 'Hermione']","['Hard', 'Ron', 'Hermione']","['Ron Weasley', 'Hermione Granger']"
"...” 

“Oh, come on, no teacher’s going to fall for that,” said 
Ron.",['Ron'],['Ron'],['Ron Weasley']
“They’d have to be really thick.,[],[],[]
"...” 







10 




THE ROGUE BLUDGER 

Since the disastrous episode of the pixies, Professor 
Lockhart had not brought live creatures to class.","['THE ROGUE', 'Professor Lockhart']","['THE ROGUE', 'Lockhart']",['Gilderoy Lockhart']
"Instead, he read passages from his books to them, 
and sometimes reenacted some of the more dramatic 
bits.",[],[],[]
"He usually picked Harry to help him with these 
reconstructions; so far, Harry had been forced to play 
a simple Transylvanian villager whom Lockhart had 
cured of a Babbling Curse, a yeti with a head cold, 
and a vampire who had been unable to eat anything 
except lettuce since Lockhart had dealt with him.","['Harry', 'Harry Transylvanian', 'Lockhart']","['Harry', 'Harry Transylvanian', 'Lockhart']","['Harry Potter', 'Gilderoy Lockhart']"
"Harry was hauled to the front of the class during their 
very next Defense Against the Dark Arts lesson, this 
time acting a werewolf.","['Harry', 'Defense', 'Dark Arts']","['Harry', 'Defense', 'Dark Arts']",['Harry Potter']
"If he hadn’t had a very good 
reason for keeping Lockhart in a good mood, he would 
have refused to do it.",['Lockhart'],['Lockhart'],['Gilderoy Lockhart']
"“Nice loud howl, Harry — exactly — and then, if you’ll 
believe it, I pounced — like this — slammed him to 
the floor — thus — with one hand, I managed to hold 
him down — with my other, I put my wand to his 
throat — I then screwed up my remaining strength 



and performed the immensely complex Homorphus 
Charm — he let out a piteous moan — go on, Harry — 
higher than that — good — the fur vanished — the 
fangs shrank — and he turned back into a man.",['Harry'],['Harry'],['Harry Potter']
"Simple, yet effective — and another village will 
remember me forever as the hero who delivered them 
from the monthly terror of werewolf attacks.” 

The bell rang and Lockhart got to his feet.","['Simple', 'Lockhart']","['Simple', 'Lockhart']",['Gilderoy Lockhart']
"“Homework — compose a poem about my defeat of 
the Wagga Wagga Werewolf!",['Wagga Wagga Werewolf'],['Wagga Wagga Werewolf'],['Wagga Wagga Werewolf']
"Signed copies of Magical 
Me to the author of the best one!” 

The class began to leave.",['Magical Me'],['Magical Me'],[]
"Harry returned to the back 
of the room, where Ron and Hermione were waiting.","['Harry', 'Ron', 'Hermione']","['Harry', 'Ron', 'Hermione']","['Harry Potter', 'Ron Weasley', 'Hermione Granger']"
“Ready?” Harry muttered.,"['Ready', 'Harry']","['Ready', 'Harry']",['Harry Potter']
"“Wait till everyone’s gone,” said Hermione nervously.",['Hermione'],['Hermione'],['Hermione Granger']
"“All right ...” 

She approached Lockhart’s desk, a piece of paper 
clutched tightly in her hand, Harry and Ron right 
behind her.","['Lockhart', 'Harry', 'Ron']","['Lockhart', 'Harry', 'Ron']","['Gilderoy Lockhart', 'Harry Potter', 'Ron Weasley']"
“Er — Professor Lockhart?” Hermione stammered.,['Hermione'],['Hermione'],['Hermione Granger']
"“I 
wanted to — to get this book out of the library.",[],[],[]
"Just 
for background reading.” She held out the piece of 
paper, her hand shaking slightly.",[],[],[]
"“But the thing is, 
it’s in the Restricted Section of the library, so I need a 
teacher to sign for it — I’m sure it would help me 
understand what you say in Gadding with Ghouls 
about slow-acting venoms — ” 

“Ah, Gadding with GhoulsV’ said Lockhart, taking the 
note from Hermione and smiling widely at her.","['Restricted', 'Ghouls', 'GhoulsV', 'Lockhart', 'Hermione']","['Restricted', 'Ghouls', 'GhoulsV', 'Lockhart', 'Hermione']","['Gilderoy Lockhart', 'Hermione Granger']"
“Possibly my very favorite book.,[],[],[]
"You enjoyed it?” 







“Oh, yes,” said Hermione eagerly.",['Hermione'],['Hermione'],['Hermione Granger']
"“So clever, the way 
you trapped that last one with the tea-strainer — ” 

“Well, I’m sure no one will mind me giving the best 
student of the year a little extra help,” said Lockhart 
warmly, and he pulled out an enormous peacock 
quill.",['Lockhart'],['Lockhart'],['Gilderoy Lockhart']
"“Yes, nice, isn’t it?” he said, misreading the 
revolted look on Ron’s face.",['Ron'],['Ron'],['Ron Weasley']
"“I usually save it for book 
signings.” 

He scrawled an enormous loopy signature on the note 
and handed it back to Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“So, Harry,” said Lockhart, while Hermione folded the 
note with fumbling fingers and slipped it into her bag.","['Harry', 'Lockhart', 'Hermione']","['Harry', 'Lockhart', 'Hermione']","['Harry Potter', 'Gilderoy Lockhart', 'Hermione Granger']"
"“Tomorrow’s the first Quidditch match of the season, I 
believe?","['Tomorrow', 'Quidditch']","['Tomorrow', 'Quidditch']",[]
"Gryffindor against Slytherin, is it not?","['Gryffindor', 'Slytherin']","['Gryffindor', 'Slytherin']",[]
"I hear 
you’re a useful player.",[],[],[]
"I was a Seeker, too.",['Seeker'],['Seeker'],[]
"I was 
asked to try for the National Squad, but preferred to 
dedicate my life to the eradication of the Dark Forces.","['National Squad', 'Dark Forces']","['National Squad', 'Dark Forces']",[]
"Still, if ever you feel the need for a little private 
training, don’t hesitate to ask.",[],[],[]
"Always happy to pass 
on my expertise to less able players.",[],[],[]
"...” 

Harry made an indistinct noise in his throat and then 
hurried off after Ron and Hermione.","['Harry', 'Ron', 'Hermione']","['Harry', 'Ron', 'Hermione']","['Harry Potter', 'Ron Weasley', 'Hermione Granger']"
"“I don’t believe it,” he said as the three of them 
examined the signature on the note.",[],[],[]
"“He didn’t even 
look at the book we wanted.” 

“That’s because he’s a brainless git,” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“But 
who cares, we’ve got what we needed — ” 

“He is not a brainless git,” said Hermione shrilly as 
they half ran toward the library.",['Hermione'],['Hermione'],['Hermione Granger']
"“Just because he said you were the best student of 
the year — ” 





They dropped their voices as they entered the muffled 
stillness of the library.",[],[],[]
"Madam Pince, the librarian, 
was a thin, irritable woman who looked like an 
underfed vulture.",['Madam Pince'],['Pince'],['Irma Pince']
"“Moste Potente Potions?” she repeated suspiciously, 
trying to take the note from Hermione; but Hermione 
wouldn’t let go.",['Hermione'],['Hermione'],['Hermione Granger']
"“I was wondering if I could keep it,” she said 
breathlessly.",[],[],[]
"“Oh, come on,” said Ron, wrenching it from her grasp 
and thrusting it at Madam Pince.","['Ron', 'Madam Pince']","['Ron', 'Pince']","['Ron Weasley', 'Irma Pince']"
"“We’ll get you 
another autograph.",[],[],[]
"Lockhart ’ll sign anything if it 
stands still long enough.” 

Madam Pince held the note up to the light, as though 
determined to detect a forgery, but it passed the test.","['Lockhart', 'Madam Pince']","['Lockhart', 'Pince']","['Gilderoy Lockhart', 'Irma Pince']"
"She stalked away between the lofty shelves and 
returned several minutes later carrying a large and 
moldy-looking book.",[],[],[]
"Hermione put it carefully into 
her bag and they left, trying not to walk too quickly or 
look too guilty.",['Hermione'],['Hermione'],['Hermione Granger']
"Five minutes later, they were barricaded in Moaning 
Myrtle’s out-of-order bathroom once again.",['Moaning'],['Moaning'],[]
"Hermione 
had overridden Ron’s objections by pointing out that 
it was the last place anyone in their right minds 
would go, so they were guaranteed some privacy.","['Hermione', 'Ron']","['Hermione', 'Ron']","['Hermione Granger', 'Ron Weasley']"
"Moaning Myrtle was crying noisily in her stall, but 
they were ignoring her, and she them.",['Myrtle'],['Myrtle'],['Myrtle Warren']
"Hermione opened Moste Potente Potions carefully, and 
the three of them bent over the damp-spotted pages.","['Hermione', 'Moste Potente Potions']","['Hermione', 'Moste Potente Potions']",['Hermione Granger']
"It was clear from a glance why it belonged in the 
Restricted Section.",['Restricted Section'],['Restricted Section'],[]
"Some of the potions had effects 
almost too gruesome to think about, and there were 
some very unpleasant illustrations, which included a 




man who seemed to have been turned inside out and 
a witch sprouting several extra pairs of arms out of 
her head.",[],[],[]
"“Here it is,” said Hermione excitedly as she found the 
page headed The Polyjuice Potion.",['Hermione'],['Hermione'],['Hermione Granger']
"It was decorated 
with drawings of people halfway through transforming 
into other people.",[],[],[]
"Harry sincerely hoped the artist 
had imagined the looks of intense pain on their faces.",['Harry'],['Harry'],['Harry Potter']
"“This is the most complicated potion I’ve ever seen,” 
said Hermione as they scanned the recipe.",['Hermione'],['Hermione'],['Hermione Granger']
"“Lacewing 
flies, leeches, fluxweed, and knotgrass,” she 
murmured, running her finger down the list of 
ingredients.",[],[],[]
"“Well, they’re easy enough, they’re in the 
student store-cupboard, we can help ourselves.",[],[],[]
"... 
Oooh, look, powdered horn of a bicorn — don’t know 
where we’re going to get that — shredded skin of a 
boomslang — thatll be tricky, too — and of course a 
bit of whoever we want to change into.” 

“Excuse me?” said Ron sharply.",['Ron'],['Ron'],['Ron Weasley']
"“What d’you mean, a 
bit of whoever we’re changing into?",[],[],[]
"I’m drinking 
nothing with Crabbe’s toenails in it — ” 

Hermione continued as though she hadn’t heard him.","['Crabbe', 'Hermione']","['Crabbe', 'Hermione']","['Vincent Crabbe', 'Hermione Granger']"
"“We don’t have to worry about that yet, though, 
because we add those bits last.",[],[],[]
"...” 

Ron turned, speechless, to Harry, who had another 
worry.","['Ron', 'Harry']","['Ron', 'Harry']","['Ron Weasley', 'Harry Potter']"
"“D’you realize how much we’re going to have to steal, 
Hermione?",['Hermione'],['Hermione'],['Hermione Granger']
"Shredded skin of a boomslang, that’s 
definitely not in the students’ cupboard.",['Shredded'],['Shredded'],[]
"What’re we 
going to do, break into Snape’s private stores?",['Snape'],['Snape'],['Severus Snape']
"I don’t 
know if this is a good idea.",[],[],[]
"...” 







Hermione shut the book with a snap.",['Hermione'],['Hermione'],['Hermione Granger']
"“Well, if you two are going to chicken out, fine,” she 
said.",[],[],[]
"There were bright pink patches on her cheeks 
and her eyes were brighter than usual.",[],[],[]
"“ I don’t want 
to break rules, you know.",[],[],[]
"/ think threatening Muggle- 
borns is far worse than brewing up a difficult potion.",[],[],[]
"But if you don’t want to find out if it’s Malfoy, I’ll go 
straight to Madam Pince now and hand the book back 
in — ” 



“I never thought I’d see the day when you’d be 
persuading us to break rules,” said Ron.","['Malfoy', 'Madam Pince', 'Ron']","['Malfoy', 'Pince', 'Ron']","['Draco Malfoy', 'Irma Pince', 'Ron Weasley']"
"“All right, 
we’ll do it.",[],[],[]
"But not toenails, okay?” 

“How long will it take to make, anyway?” said Harry 
as Hermione, looking happier, opened the book again.","['How', 'Harry', 'Hermione']","['How', 'Harry', 'Hermione']","['Harry Potter', 'Hermione Granger']"
"“Well, since the fluxweed has got to be picked at the 
full moon and the lacewings have got to be stewed for 
twenty-one days ... I’d say it’d be ready in about a 
month, if we can get all the ingredients.” 

“A month?” said Ron.",['Ron'],['Ron'],['Ron Weasley']
"“Malfoy could have attacked 
half the Muggle-borns in the school by then!” But 
Hermione ’s eyes narrowed dangerously again, and he 
added swiftly, “But it’s the best plan we’ve got, so full 
steam ahead, I say.” 

However, while Hermione was checking that the coast 
was clear for them to leave the bathroom, Ron 
muttered to Harry, “It’ll be a lot less hassle if you can 
just knock Malfoy off his broom tomorrow.” 

Harry woke early on Saturday morning and lay for a 
while thinking about the coming Quidditch match.","['Malfoy', 'Hermione', 'Hermione Ron', 'Harry', 'Malfoy Harry', 'Quidditch']","['Malfoy', 'Hermione', 'Hermione Ron', 'Harry', 'Malfoy Harry', 'Quidditch']","['Draco Malfoy', 'Hermione Granger', 'Harry Potter']"
"He 
was nervous, mainly at the thought of what Wood 
would say if Gryffindor lost, but also at the idea of 
facing a team mounted on the fastest racing brooms 




gold could buy.","['Wood', 'Gryffindor']","['Wood', 'Gryffindor']",['Oliver Wood']
"He had never wanted to beat 
Slytherin so badly.",['Slytherin'],['Slytherin'],[]
"After half an hour of lying there 
with his insides churning, he got up, dressed, and 
went down to breakfast early, where he found the rest 
of the Gryffindor team huddled at the long, empty 
table, all looking uptight and not speaking much.",['Gryffindor'],['Gryffindor'],[]
"As eleven o’clock approached, the whole school 
started to make its way down to the Quidditch 
stadium.",['Quidditch'],['Quidditch'],[]
"It was a muggy sort of day with a hint of 
thunder in the air.",[],[],[]
"Ron and Hermione came hurrying 
over to wish Harry good luck as he entered the locker 
rooms.","['Ron', 'Hermione', 'Harry']","['Ron', 'Hermione', 'Harry']","['Ron Weasley', 'Hermione Granger', 'Harry Potter']"
"The team pulled on their scarlet Gryffindor 
robes, then sat down to listen to Wood’s usual pre- 
match pep talk.","['Gryffindor', 'Wood']","['Gryffindor', 'Wood']",['Oliver Wood']
