sentence,ents_old,ents,entity
"“What 
is this place?” 

Harry began to explain, but before he had finished 
more people had arrived, and he had to start all over 
again.",['Harry'],['Harry'],['Harry Potter']
"By the time eight o’clock arrived, every cushion 
was occupied.",[],[],[]
"Harry moved across to the door and 
turned the key protruding from the lock; it clicked in 
a satisfyingly loud way and everybody fell silent, 
looking at him.",['Harry'],['Harry'],['Harry Potter']
"Hermione carefully marked her page 
of Jinxes for the Jinxed and set the book aside.","['Hermione', 'Jinxes', 'Jinxed']","['Hermione', 'Jinxes', 'Jinxed']",['Hermione Granger']
"“Well,” said Harry, slightly nervously.",['Harry'],['Harry'],['Harry Potter']
"“This is the 
place we’ve found for practices, and you’ve — er — 
obviously found it okay — ” 

“It’s fantastic!” said Cho, and several people 
murmured their agreement.",['Cho'],['Cho'],['Cho Chang']
"“It’s bizarre,” said Fred, frowning around at it.",['Fred'],['Fred'],['Fred Weasley']
"“We 
once hid from Filch in here, remember, George?","['Filch', 'George']","['Filch', 'George']","['Argus Filch', 'George Weasley']"
"But it 
was just a broom cupboard then...” 

“Hey, Harry, what’s this stuff?” asked Dean from the 
rear of the room, indicating the Sneakoscopes and the 
Foe-Glass.","['Harry', 'Dean', 'Sneakoscopes']","['Harry', 'Dean', 'Sneakoscopes']","['Harry Potter', 'Dean Thomas']"
"“Dark Detectors,” said Harry, stepping between the 
cushions to reach them.","['Dark Detectors', 'Harry']","['Dark Detectors', 'Harry']",['Harry Potter']
"“Basically they all show 
when Dark wizards or enemies are around, but you 
don’t want to rely on them too much, they can be 
fooled...” 

He gazed for a moment into the cracked Foe-Glass; 
shadowy figures were moving around inside it, though 
none was recognizable.",['Dark'],['Dark'],[]
He turned his back on it.,[],[],[]
"“Well, I’ve been thinking about the sort of stuff we 
ought to do first and — er — ” He noticed a raised 
hand.",[],[],[]
"“What, Hermione?” 

“I think we ought to elect a leader,” said Hermione.",['Hermione'],['Hermione'],['Hermione Granger']
"“Harry’s leader,” said Cho at once, looking at 
Hermione as though she were mad, and Harry’s 
stomach did yet another back flip.","['Harry', 'Cho', 'Hermione']","['Harry', 'Cho', 'Hermione']","['Harry Potter', 'Cho Chang', 'Hermione Granger']"
"“Yes, but I think we ought to vote on it properly,” said 
Hermione, unperturbed.",['Hermione'],['Hermione'],['Hermione Granger']
"“It makes it formal and it 
gives him authority.",[],[],[]
"So — everyone who thinks Harry 
ought to be our leader?” 

Everybody put up their hands, even Zacharias Smith, 
though he did it very halfheartedly.","['Harry', 'Zacharias Smith']","['Harry', 'Zacharias Smith']","['Harry Potter', 'Zacharias Smith']"
"“Er — right, thanks,” said Harry, who could feel his 
face burning.",['Harry'],['Harry'],['Harry Potter']
"“And — what, Hermione?” 

“I also think we ought to have a name,” she said 
brightly, her hand still in the air.",['Hermione'],['Hermione'],['Hermione Granger']
"“It would promote a 
feeling of team spirit and unity, don’t you think?” 

“Can we be the Anti-Umbridge League?” said Angelina 
hopefully.",['Angelina'],['Angelina'],['Angelina Johnson']
"“Or the Ministry of Magic Are Morons Group?” 
suggested Fred.","['Ministry', 'Magic Are Morons Group', 'Fred']","['Ministry', 'Magic Are Morons Group', 'Fred']",['Fred Weasley']
"“I was thinking,” said Hermione, frowning at Fred, 
“more of a name that didn’t tell everyone what we 
were up to, so we can refer to it safely outside 
meetings.” 

“The Defense Association?” said Cho.","['Hermione', 'Fred', 'Defense Association', 'Cho']","['Hermione', 'Fred', 'Defense Association', 'Cho']","['Hermione Granger', 'Fred Weasley', 'Cho Chang']"
“The D.A.,[],[],[]
"for 
short, so nobody knows what we’re talking about?” 

“Yeah, the D.A.’s good,” said Ginny.","['D.A.', 'Ginny']","['D.A.', 'Ginny']",['Ginny Weasley']
"“Only let’s make 
it stand for Dumbledore’s Army because that’s the 
Ministry’s worst fear, isn’t it?” 

There was a good deal of appreciative murmuring and 
laughter at this.","['Dumbledore', 'Army', 'Ministry']","['Dumbledore', 'Army', 'Ministry']",['Albus Dumbledore']
“All in favor of the D.A.,[],[],[]
"?” said Hermione bossily, 
kneeling up on her cushion to count.",['Hermione'],['Hermione'],['Hermione Granger']
"“That’s a 
majority — motion passed!” 

She pinned the piece of paper with all of their names 
on it on the wall and wrote DUMBLEDORE’S ARMY 
across the top in large letters.","['DUMBLEDORE', 'ARMY']","['DUMBLEDORE', 'ARMY']",[]
"“Right,” said Harry, when she had sat down again, 
“shall we get practicing then?","['Right', 'Harry']","['Right', 'Harry']",['Harry Potter']
"I was thinking, the first 
thing we should do is Expelliarmus, you know, the 
Disarming Charm.","['Expelliarmus', 'Disarming']","['Expelliarmus', 'Disarming']",[]
"I know it’s pretty basic but I’ve 
found it really useful — ” 

“Oh please,” said Zacharias Smith, rolling his eyes 
and folding his arms.",['Zacharias Smith'],['Zacharias Smith'],['Zacharias Smith']
"“I don’t think Expelliarmus is 
exactly going to help us against You-Know-Who, do 
you?” 

“I’ve used it against him,” said Harry quietly.","['Expelliarmus', 'Harry']","['Expelliarmus', 'Harry']",['Harry Potter']
"“It saved 
my life last June.” 





Smith opened his mouth stupidly.",['Smith'],['Smith'],['Zacharias Smith']
"The rest of the 
room was very quiet.",[],[],[]
"“But if you think it’s beneath you, you can leave,” 
Harry said.",['Harry'],['Harry'],['Harry Potter']
Smith did not move.,['Smith'],['Smith'],['Zacharias Smith']
Nor did anybody else.,[],[],[]
"“Okay,” said Harry, his mouth slightly drier than 
usual with all those eyes upon him, “I reckon we 
should all divide into pairs and practice.” 

It felt very odd to be issuing instructions, but not 
nearly as odd as seeing them followed.","['Okay', 'Harry']","['Okay', 'Harry']",['Harry Potter']
"Everybody got 
to their feet at once and divided up.",[],[],[]
"Predictably, 
Neville was left partnerless.",['Neville'],['Neville'],['Neville Longbottom']
"“You can practice with me,” Harry told him.",['Harry'],['Harry'],['Harry Potter']
"“Right — 
on the count of three, then — one, two, three — ” 

The room was suddenly full of shouts of 
“Expelliarmusl”: Wands flew in all directions, missed 
spells hit books on shelves and sent them flying into 
the air.",[],[],[]
"Harry was too quick for Neville, whose wand 
went spinning out of his hand, hit the ceiling in a 
shower of sparks, and landed with a clatter on top of 
a bookshelf, from which Harry retrieved it with a 
Summoning Charm.","['Harry', 'Neville', 'Harry Charm']","['Harry', 'Neville', 'Harry Charm']","['Harry Potter', 'Neville Longbottom']"
"Glancing around he thought he 
had been right to suggest that they practice the 
basics first; there was a lot of shoddy spellwork going 
on; many people were not succeeding in disarming 
their opponents at all, but merely causing them to 
jump backward a few paces or wince as the feeble 
spell whooshed over them.",[],[],[]
"“Expelliarmusl” said Neville, and Harry, caught 
unawares, felt his wand fly out of his hand.","['Neville', 'Harry']","['Neville', 'Harry']","['Neville Longbottom', 'Harry Potter']"
“I DID IT!” said Neville gleefully.,['Neville'],['Neville'],['Neville Longbottom']
"“I’ve never done it 
before — I DID IT!” 



“Good one!” said Harry encouragingly, deciding not to 
point out that in a real duel situation Neville’s 
opponent was unlikely to be staring in the opposite 
direction with his wand held loosely at his side.","['Harry', 'Neville']","['Harry', 'Neville']","['Harry Potter', 'Neville Longbottom']"
"“Listen, Neville, can you take it in turns to practice 
with Ron and Hermione for a couple of minutes so I 
can walk around and see how the rest are doing?” 

Harry moved off into the middle of the room.","['Listen', 'Neville', 'Ron', 'Hermione', 'Harry']","['Listen', 'Neville', 'Ron', 'Hermione', 'Harry']","['Neville Longbottom', 'Ron Weasley', 'Hermione Granger', 'Harry Potter']"
"Something very odd was happening to Zacharias 
Smith; every time he opened his mouth to disarm 
Anthony Goldstein, his own wand would fly out of his 
hand, yet Anthony did not seem to be making a 
sound.","['Zacharias Smith', 'Anthony Goldstein', 'Anthony']","['Zacharias Smith', 'Anthony Goldstein', 'Anthony']","['Zacharias Smith', 'Anthony Goldstein', 'Anthony Goldstein']"
"Harry did not have to look far for the solution 
of the mystery, however; Fred and George were 
several feet from Smith and taking it in turns to point 
their wands at his back.","['Harry', 'Fred', 'George', 'Smith']","['Harry', 'Fred', 'George', 'Smith']","['Harry Potter', 'Fred Weasley', 'George Weasley', 'Zacharias Smith']"
"“Sorry, Harry,” said George hastily, when Harry 
caught his eye.","['Sorry', 'Harry', 'George']","['Sorry', 'Harry', 'George']","['Harry Potter', 'George Weasley']"
"“Couldn’t resist ...” 

Harry walked around the other pairs, trying to correct 
those who were doing the spell wrong.",['Harry'],['Harry'],['Harry Potter']
"Ginny was 
teamed with Michael Corner; she was doing very well, 
whereas Michael was either very bad or unwilling to 
jinx her.","['Ginny', 'Michael Corner', 'Michael']","['Ginny', 'Michael Corner', 'Michael']","['Ginny Weasley', 'Michael Corner', 'Michael Corner']"
"Ernie Macmillan was flourishing his wand 
unnecessarily, giving his partner time to get in under 
his guard; the Creevey brothers were enthusiastic but 
erratic and mainly responsible for all the books 
leaping off the shelves around them.","['Ernie Macmillan', 'Creevey']","['Ernie Macmillan', 'Creevey']","['Ernie Macmillan', 'Dennis Creevey']"
"Luna Lovegood 
was similarly patchy, occasionally sending Justin 
Finch-Fletchley’s wand spinning out of his hand, at 
other times merely causing his hair to stand on end.","['Luna Lovegood', 'Justin']","['Luna Lovegood', 'Justin']","['Luna Lovegood', 'Justin Finch-Fletchley']"
"“Okay, stop!” Harry shouted.","['Okay', 'Harry']","['Okay', 'Harry']",['Harry Potter']
"“Stop\ STOP.” 





I need a whistle, he thought, and immediately spotted 
one lying on top of the nearest row of books.",[],[],[]
"He 
caught it up and blew hard.",[],[],[]
"Everyone lowered their 
wands.",[],[],[]
"“That wasn’t bad,” said Harry, “but there’s definite 
room for improvement.” Zacharias Smith glared at 
him.","['Harry', 'Zacharias Smith']","['Harry', 'Zacharias Smith']","['Harry Potter', 'Zacharias Smith']"
"“Let’s try again...” 

He moved off around the room again, stopping here 
and there to make suggestions.",[],[],[]
"Slowly the general 
performance improved.",[],[],[]
"He avoided going near Cho 
and her friend for a while, but after walking twice 
around every other pair in the room felt he could not 
ignore them any longer.",['Cho'],['Cho'],['Cho Chang']
"“Oh no,” said Cho rather wildly as he approached.",['Cho'],['Cho'],['Cho Chang']
"“ Expelliarmiousl I mean, Exnellimellius\ I — oh, sorry, 
Marietta!” 

Her curly-haired friend’s sleeve had caught fire; 
Marietta extinguished it with her own wand and 
glared at Harry as though it was his fault.","['Marietta', 'Marietta Harry']","['Marietta', 'Marietta Harry']",['Marietta Edgecombe']
"“You made me nervous, I was doing all right before 
then!” Cho told Harry ruefully.","['Cho', 'Harry']","['Cho', 'Harry']","['Cho Chang', 'Harry Potter']"
"“That was quite good,” Harry lied, but when she 
raised her eyebrows he said, “Well, no, it was lousy, 
but I know you can do it properly, I was watching 
from over there...” 

She laughed.",['Harry'],['Harry'],['Harry Potter']
"Her friend Marietta looked at them 
rather sourly and turned away.",['Marietta'],['Marietta'],['Marietta Edgecombe']
"“Don’t mind her,” Cho muttered.","['Don', 'Cho']","['Don', 'Cho']",['Cho Chang']
"“She doesn’t really 
want to be here but I made her come with me.",[],[],[]
"Her 
parents have forbidden her to do anything that might 







upset Umbridge, you see — her mum works for the 
Ministry.” 

“What about your parents?” asked Harry.","['Umbridge', 'Harry']","['Umbridge', 'Harry']","['Dolores Umbridge', 'Harry Potter']"
"“Well, they’ve forbidden me to get on the wrong side of 
Umbridge too,” said Cho, drawing herself up proudly.","['Umbridge', 'Cho']","['Umbridge', 'Cho']","['Dolores Umbridge', 'Cho Chang']"
"“But if they think I’m not going to fight You-Know- 
Who after what happened to Cedric — ” 

She broke off, looking rather confused, and an 
awkward silence fell between them; Terry Boot’s wand 
went whizzing past Harry’s ear and hit Alicia Spinnet 
hard on the nose.","['Cedric', 'Terry Boot', 'Harry', 'Alicia Spinnet']","['Cedric', 'Terry Boot', 'Harry', 'Alicia Spinnet']","['Cedric Diggory', 'Terry Boot', 'Harry Potter', 'Alicia Spinnet']"
"“Well, my father is very supportive of any anti- 
Ministry action!” said Luna Lovegood proudly from 
just behind Harry; evidently she had been 
eavesdropping on his conversation while Justin 
Finch-Fletchley attempted to disentangle himself from 
the robes that had flown up over his head.","['Ministry', 'Luna Lovegood', 'Harry', 'Justin']","['Ministry', 'Luna Lovegood', 'Harry', 'Justin']","['Luna Lovegood', 'Harry Potter', 'Justin Finch-Fletchley']"
"“He’s 
always saying he’d believe anything of Fudge, I mean, 
the number of goblins Fudge has had assassinated!",['Fudge'],['Fudge'],['Cornelius Fudge']
"And of course he uses the Department of Mysteries to 
develop terrible poisons, which he feeds secretly to 
anybody who disagrees with him.",['Department of Mysteries'],['Department of Mysteries'],[]
